FILE_NAME,DATE_ANNOTATED,MKGROUP,MKIDS,TOYS,UNKNOWN_GUESS,COMMENTS,CAGE
20220421_SD02_4974.JPG,6/20/22,Best Frans,[G701],,,,
20220421_SD02_4976.JPG,6/20/22,Best Frans,[G701],,,,
20220421_SD02_4977.JPG,6/20/22,Best Frans,[G701],,,,
20220421_SD02_4980.JPG,6/20/22,Best Frans,[14F],,,,
20220421_SD02_4981.JPG,6/20/22,Best Frans,[G701],,,,
20220421_SD02_4982.JPG,6/20/22,Best Frans,[14F],,,,
20220421_SD02_4983.JPG,6/20/22,Best Frans,[G701],,,,
20220421_SD02_4984.JPG,6/20/22,Best Frans,[14F],,,,
20220421_SD02_4986.JPG,6/20/22,Best Frans,"[14F, 19J]",,,,
20220421_SD02_4987.JPG,6/20/22,Best Frans,"[14F, 19J]",,,,
20220421_SD02_4988.JPG,6/20/22,Best Frans,[19J],,,,
20220421_SD02_4989.JPG,6/20/22,Best Frans,[G701],,,,
20220421_SD02_4990.JPG,6/20/22,Best Frans,[G701],,,,
20220421_SD02_4992.JPG,6/20/22,Best Frans,[68F],,,,
20220421_SD02_5000.JPG,6/20/22,Best Frans,[101G],Blue Frisbee,,,
20220421_SD02_5002.JPG,6/20/22,Best Frans,[101G],Blue Frisbee,,,
20220421_SD02_5004.JPG,6/20/22,Best Frans,"[14F, 19J]",,,,
20220421_SD02_5005.JPG,6/20/22,Best Frans,"[14F, 19J]",,,,
20220421_SD02_5006.JPG,6/20/22,Best Frans,"[14F, 19J]",,,,
20220426_SD02_5261.JPG,6/20/22,Best Frans,[19J],,,,
20220426_SD02_5262.JPG,6/20/22,Best Frans,[19J],,,,
20220426_SD02_5263.JPG,6/20/22,Best Frans,[68F],,,,
20220426_SD02_5267.JPG,6/20/22,Best Frans,[68F],,,,
20220426_SD02_5269.JPG,6/20/22,Best Frans,[101G],,,,
20220426_SD02_5271.JPG,6/20/22,Best Frans,[14F],,,,
20220426_SD02_5272.JPG,6/20/22,Best Frans,[19J],,,,
20220426_SD02_5273.JPG,6/20/22,Best Frans,[68F],,,,
20220426_SD02_5275.JPG,6/20/22,Best Frans,"[G701, Unknown1]",,NN,,
20220426_SD02_5276.JPG,6/20/22,Best Frans,[14F],,,,
20220426_SD02_5277.JPG,6/20/22,Best Frans,[14F],,,,
20220426_SD02_5279.JPG,6/20/22,Best Frans,[101G],,,,
20220426_SD02_5280.JPG,6/20/22,Best Frans,[101G],,,,
20220426_SD02_5287.JPG,6/20/22,Best Frans,"[14F, 19J]",,,,
20220426_SD02_5288.JPG,6/20/22,Best Frans,"[14F, 19J]",,,,
20220426_SD02_5290.JPG,6/20/22,Best Frans,[G701],Unknown,,,
20220426_SD02_5292.JPG,6/20/22,Best Frans,[19J],,,,
20220426_SD02_5294.JPG,6/20/22,Best Frans,"[14F, 101G]",,,,
20220426_SD02_5298.JPG,6/20/22,Best Frans,"[14F, 101G]",,,,
20220426_SD02_5299.JPG,6/20/22,Best Frans,[14F],,,,
20220426_SD02_5300.JPG,6/20/22,Best Frans,"[14F, 101G]",,,,
20220426_SD02_5301.JPG,6/20/22,Best Frans,"[14F, 101G]",,,,
20220426_SD02_5306.JPG,6/20/22,Best Frans,[68F],Grenade,,,
20220426_SD02_5314.JPG,6/20/22,Best Frans,[101G],,,,
20220426_SD02_5315.JPG,6/20/22,Best Frans,[19J],,,,
20220426_SD02_5316.JPG,6/20/22,Best Frans,[19J],,,,
20220503_SD03_5785.JPG,6/20/22,Best Frans,[G701],,,,
20220503_SD03_5787.JPG,6/20/22,Best Frans,[19J],Grenade,,,
20220503_SD03_5788.JPG,6/20/22,Best Frans,[19J],Grenade,,,
20220623_SD02_7987.JPG,6/26/22,Best Frans,[101G],,,,
20220623_SD02_7989.JPG,6/26/22,Best Frans,[101G],,,,
20220623_SD02_7990.JPG,6/26/22,Best Frans,[101G],,,,
20220623_SD02_7991.JPG,6/26/22,Best Frans,[101G],,,,
20220623_SD02_7993.JPG,6/26/22,Best Frans,[101G],,,,
20220623_SD02_7996.JPG,6/26/22,Best Frans,[101G],,,,
20220623_SD02_7997.JPG,6/26/22,Best Frans,[101G],,,,
20220623_SD02_8001.JPG,6/26/22,Best Frans,"[14F, 139K]",,,,
20220623_SD02_8002.JPG,6/26/22,Best Frans,"[14F, 139K]",,,,
20220623_SD02_8004.JPG,6/26/22,Best Frans,"[14F, 101G, 139K]",,,,
20220623_SD02_8005.JPG,6/26/22,Best Frans,"[14F, 101G, 139K]",,,,
20220623_SD02_8007.JPG,6/26/22,Best Frans,"[14F, 101G, 139K]",,,,
20220623_SD02_8011.JPG,6/26/22,Best Frans,"[14F, 101G, 139K]",,,,
20220623_SD02_8014.JPG,6/26/22,Best Frans,"[14F, 101G, 139K]",,,,
20220623_SD02_8015.JPG,6/26/22,Best Frans,"[14F, 101G, 139K]",,,,
20220623_SD02_8016.JPG,6/26/22,Best Frans,"[14F, 101G, 139K]",Grenade,,,
20220623_SD02_8017.JPG,6/26/22,Best Frans,"[14F, 101G, 139K]",,,,
20220623_SD02_8018.JPG,6/26/22,Best Frans,"[14F, 101G, 139K]",,,,
20220623_SD02_8021.JPG,6/26/22,Best Frans,[101G],,,,
20220623_SD02_8023.JPG,6/26/22,Best Frans,[101G],,,,
20220623_SD02_8024.JPG,6/26/22,Best Frans,[101G],Grenade,,,
20220623_SD02_8026.JPG,6/26/22,Best Frans,[101G],Grenade,,,
20220623_SD02_8027.JPG,6/26/22,Best Frans,[101G],Grenade,,,
20220623_SD02_8028.JPG,6/26/22,Best Frans,[101G],Grenade,,,
20220623_SD02_8030.JPG,6/26/22,Best Frans,[101G],,,,
20220623_SD02_8034.JPG,6/26/22,Best Frans,[101G],,,,
20220623_SD02_8039.JPG,6/26/22,Best Frans,[101G],,,,
20220623_SD02_8040.JPG,6/26/22,Best Frans,[101G],,,,
20220623_SD02_8041.JPG,6/26/22,Best Frans,"[14F, 68F, 122K, 139K]",,,,
20220623_SD02_8042.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8046.JPG,6/26/22,Best Frans,"[14F, 101G, 139K]",,,,
20220623_SD02_8047.JPG,6/26/22,Best Frans,"[14F, 101G, 139K]",,,,
20220623_SD02_8050.JPG,6/26/22,Best Frans,"[G701, 14F, 101G, 139K]",,,,
20220623_SD02_8051.JPG,6/26/22,Best Frans,"[G701, 14F, 101G, 139K]",,,,
20220623_SD02_8052.JPG,6/26/22,Best Frans,"[G701, 14F, 101G, 139K]",,,,
20220623_SD02_8053.JPG,6/26/22,Best Frans,"[G701, 14F, 101G, 139K]",,,,
20220623_SD02_8057.JPG,6/26/22,Best Frans,"[14F, 101G, 139K]",,,,
20220623_SD02_8058.JPG,6/26/22,Best Frans,"[14F, 101G, 139K]",,,,
20220623_SD02_8059.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8060.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8061.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8064.JPG,6/26/22,Best Frans,"[G701, 101G]",,,,
20220623_SD02_8066.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8068.JPG,6/26/22,Best Frans,"[14F, 139K]",,,,Swing
20220623_SD02_8069.JPG,6/26/22,Best Frans,"[14F, 139K]",,,,Swing
20220623_SD02_8070.JPG,6/26/22,Best Frans,"[14F, 139K]",,,,Swing
20220623_SD02_8071.JPG,6/26/22,Best Frans,"[14F, 139K]",,,,Swing
20220623_SD02_8075.JPG,6/26/22,Best Frans,"[G701, 101G]",,,,
20220623_SD02_8076.JPG,6/26/22,Best Frans,"[G701, 101G]",,,,
20220623_SD02_8080.JPG,6/26/22,Best Frans,"[G701, 101G]",,,,
20220623_SD02_8081.JPG,6/26/22,Best Frans,"[G701, 101G]",,,,
20220623_SD02_8084.JPG,6/26/22,Best Frans,"[14F, 139K]",,,,
20220623_SD02_8087.JPG,6/26/22,Best Frans,"[14F, 139K, 101G]",,,,Swing
20220623_SD02_8088.JPG,6/26/22,Best Frans,"[19J, 14F, 139K]",,,,
20220623_SD02_8089.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8090.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8091.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8093.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8094.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8095.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8096.JPG,6/26/22,Best Frans,"[68F, 122K]",Grenade,,,
20220623_SD02_8098.JPG,6/26/22,Best Frans,"[68F, 122K]","Grenade, Grenade",,,
20220623_SD02_8099.JPG,6/26/22,Best Frans,"[68F, 122K]","Grenade, Grenade",,,
20220623_SD02_8101.JPG,6/26/22,Best Frans,[G701],,,,
20220623_SD02_8102.JPG,6/26/22,Best Frans,[G701],,,,
20220623_SD02_8103.JPG,6/26/22,Best Frans,[G701],,,,
20220623_SD02_8104.JPG,6/26/22,Best Frans,"[14F, 139K]",,,,
20220623_SD02_8105.JPG,6/26/22,Best Frans,"[14F, 139K]",,,,
20220623_SD02_8108.JPG,6/26/22,Best Frans,"[14F, 139K]",,,,
20220623_SD02_8109.JPG,6/26/22,Best Frans,[68F],Grenade,,,
20220623_SD02_8110.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8111.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8112.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8115.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8116.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8117.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8118.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8119.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8120.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8121.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8122.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8123.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8124.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8125.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8126.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8128.JPG,6/26/22,Best Frans,"[68F, 122K]",Grenade,,,
20220623_SD02_8129.JPG,6/26/22,Best Frans,"[68F, 122K]",Grenade,,,
20220623_SD02_8130.JPG,6/26/22,Best Frans,"[68F, 122K]",Grenade,,,
20220623_SD02_8131.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8132.JPG,6/26/22,Best Frans,"[68F, 122K]",Grenade,,,
20220623_SD02_8133.JPG,6/26/22,Best Frans,"[68F, 122K]",Grenade,,,
20220623_SD02_8134.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8136.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8137.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8138.JPG,6/26/22,Best Frans,"[68F, 122K]",Grenade,,,
20220623_SD02_8139.JPG,6/26/22,Best Frans,"[68F, 122K]",Grenade,,,
20220623_SD02_8140.JPG,6/26/22,Best Frans,"[68F, 122K]",Grenade,,,
20220623_SD02_8141.JPG,6/26/22,Best Frans,"[68F, 122K]",Grenade,,,
20220623_SD02_8142.JPG,6/26/22,Best Frans,"[68F, 122K]",Grenade,,,
20220623_SD02_8143.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8144.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8145.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8147.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8148.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8149.JPG,6/26/22,Best Frans,"[68F, 122K]",Grenade,,,
20220623_SD02_8150.JPG,6/26/22,Best Frans,[19J],Grenade,,,
20220623_SD02_8151.JPG,6/26/22,Best Frans,[19J],Grenade,,,
20220623_SD02_8152.JPG,6/26/22,Best Frans,"[19J, 68F]",Grenade,,,
20220623_SD02_8153.JPG,6/26/22,Best Frans,"[19J, 68F]",Grenade,,,
20220623_SD02_8154.JPG,6/26/22,Best Frans,[19J],Grenade,,,
20220623_SD02_8155.JPG,6/26/22,Best Frans,[19J],Grenade,,,
20220623_SD02_8156.JPG,6/26/22,Best Frans,[19J],Grenade,,,
20220623_SD02_8157.JPG,6/26/22,Best Frans,[19J],Grenade,,,
20220623_SD02_8158.JPG,6/26/22,Best Frans,[19J],Grenade,,,
20220623_SD02_8159.JPG,6/26/22,Best Frans,[19J],Grenade,,,
20220623_SD02_8160.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8161.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8163.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8164.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8165.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8166.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8167.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8168.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8169.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8170.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8172.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8173.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8174.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8175.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8176.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8177.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8178.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8179.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8180.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8184.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8185.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8186.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8187.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8188.JPG,6/26/22,Best Frans,[G701],,,,
20220623_SD02_8189.JPG,6/26/22,Best Frans,[G701],,,,
20220623_SD02_8190.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8191.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8192.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8193.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8194.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8196.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8197.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8198.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8199.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8200.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8201.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8203.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8204.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8205.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8206.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8207.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8208.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8209.JPG,6/26/22,Best Frans,[19J],,,,
20220623_SD02_8210.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8212.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8213.JPG,6/26/22,Best Frans,[G701],,,,
20220623_SD02_8214.JPG,6/26/22,Best Frans,[G701],,,,
20220623_SD02_8216.JPG,6/26/22,Best Frans,[G701],,,,
20220623_SD02_8217.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8218.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8219.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8222.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8224.JPG,6/26/22,Best Frans,[G701],,,,
20220623_SD02_8227.JPG,6/26/22,Best Frans,[G701],,,,
20220623_SD02_8228.JPG,6/26/22,Best Frans,"[G701, 19J]",Grenade,,,
20220623_SD02_8229.JPG,6/26/22,Best Frans,"[G701, 19J]",Grenade,,,
20220623_SD02_8230.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8231.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8232.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8233.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8234.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8235.JPG,6/26/22,Best Frans,[G701],,,,
20220623_SD02_8236.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8237.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8238.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8241.JPG,6/26/22,Best Frans,[G701],,,,
20220623_SD02_8242.JPG,6/26/22,Best Frans,[G701],,,,
20220623_SD02_8243.JPG,6/26/22,Best Frans,[G701],,,,
20220623_SD02_8244.JPG,6/26/22,Best Frans,"[G701, 19J]",,,,
20220623_SD02_8245.JPG,6/26/22,Best Frans,[G701],,,,
20220623_SD02_8247.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8248.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8249.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8250.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8251.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8252.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8254.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8255.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8257.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8258.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8259.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8260.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8261.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8263.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8264.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8265.JPG,6/26/22,Best Frans,[G701],Grenade,,,
20220623_SD02_8266.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8268.JPG,6/26/22,Best Frans,[G701],,,,
20220623_SD02_8269.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8270.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8272.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8276.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8279.JPG,6/26/22,Best Frans,[101G],,,,
20220623_SD02_8280.JPG,6/26/22,Best Frans,[101G],,,,
20220623_SD02_8283.JPG,6/26/22,Best Frans,"[14F, 139K]",,,,Swing
20220623_SD02_8287.JPG,6/26/22,Best Frans,"[G701, 68F, 122K]",,,,
20220623_SD02_8290.JPG,6/26/22,Best Frans,"[G701, 68F, 122K]",,,,
20220623_SD02_8291.JPG,6/26/22,Best Frans,"[G701, 68F, 122K]",,,,
20220623_SD02_8293.JPG,6/26/22,Best Frans,"[G701, 68F, 122K]",,,,
20220623_SD02_8294.JPG,6/26/22,Best Frans,"[G701, 68F, 122K]",,,,
20220623_SD02_8295.JPG,6/26/22,Best Frans,"[G701, 68F, 122K]",,,,
20220623_SD02_8296.JPG,6/26/22,Best Frans,"[G701, 68F, 122K]",,,,
20220623_SD02_8297.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8303.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
20220623_SD02_8307.JPG,6/26/22,Best Frans,"[14F, 139K]",,,,
20220623_SD02_8309.JPG,6/26/22,Best Frans,"[14F, 139K]",,,,
20220623_SD02_8313.JPG,6/26/22,Best Frans,[101G],,,,
20220623_SD02_8314.JPG,6/26/22,Best Frans,[101G],,,,
20220623_SD02_8315.JPG,6/26/22,Best Frans,"[68F, 122K]",,,,
